result_id,exam_id,student_id,marks_obtained,grade,pass_fail
4950,40,496,81.66,A,Pass
4951,40,328,74.34,B,Pass
4952,40,413,95.38,A+,Pass
4953,40,39,70.81,B,Pass
4954,40,106,31.58,F,Fail
4955,40,302,49.68,D,Pass
4956,40,38,49.79,D,Pass
4957,40,216,31.27,F,Fail
4958,40,320,58.78,D,Pass
4959,40,252,43.74,D,Pass
4960,40,468,55.38,D,Pass
4961,40,455,53.09,D,Pass
4962,40,104,21.7,F,Fail
4963,40,157,68.95,C,Pass
4964,40,407,65.89,C,Pass
4965,40,259,46.67,D,Pass
4966,40,358,90.63,A+,Pass
4967,40,394,48.43,D,Pass
4968,40,131,38.46,F,Fail
4969,40,491,48.41,D,Pass
